vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.92,1.98,20,20,0.611458,0.005570,0.401109,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,24,24,0.604066,0.005494,0.401262,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,28,28,0.611374,0.005494,0.401033,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,0,0,0.348002,0.004959,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,4,4,0.352926,0.005417,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,8,8,0.353003,0.005265,0.292000,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,12,12,0.352592,0.005188,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,16,16,0.352771,0.005188,0.291542,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,20,20,0.353075,0.005188,0.291771,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,24,24,0.353278,0.005188,0.292076,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,28,28,0.354029,0.005265,0.292076,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,0,0,0.270677,0.004959,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,4,4,0.280882,0.004883,0.220583,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,8,8,0.272686,0.004883,0.220736,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,12,12,0.280542,0.004959,0.221117,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,16,16,0.272763,0.005036,0.221041,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,20,20,0.280018,0.005036,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,24,24,0.280095,0.004959,0.220965,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,28,28,0.272948,0.005112,0.221270,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,0,0,0.265121,0.004578,0.199906,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,4,4,0.273741,0.004654,0.200059,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,8,8,0.266331,0.004654,0.199906,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,12,12,0.265705,0.004578,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,16,16,0.266898,0.004654,0.200135,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,20,20,0.267142,0.004578,0.200135,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,24,24,0.266796,0.004654,0.199906,5,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,28,28,0.266361,0.004731,0.200211,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,0,0,0.874019,0.005417,0.467109,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,4,4,0.885190,0.005570,0.467261,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,8,8,0.877155,0.005494,0.467261,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,12,12,0.884498,0.005570,0.467490,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,16,16,0.884701,0.005494,0.467261,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,20,20,0.885029,0.005494,0.467490,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,24,24,0.877369,0.005646,0.467643,5,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,28,28,0.877518,0.006028,0.467795,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,0,0,0.598260,0.005265,0.400804,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,4,4,0.612000,0.005570,0.401872,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,8,8,0.611720,0.006257,0.400880,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,12,12,0.611941,0.005417,0.400804,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,16,16,0.612113,0.005417,0.401720,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,20,20,0.604579,0.006028,0.401491,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,24,24,0.611648,0.005875,0.401033,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,28,28,0.604561,0.006028,0.401109,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,0,0,0.348247,0.004807,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,4,4,0.361379,0.005188,0.291771,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,8,8,0.360842,0.005036,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,12,12,0.352866,0.005112,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,16,16,0.352795,0.005265,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,20,20,0.353200,0.005112,0.292153,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,24,24,0.352401,0.005112,0.292153,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,28,28,0.360377,0.005036,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,0,0,0.271017,0.004959,0.221117,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,4,4,0.281269,0.004883,0.221117,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,8,8,0.280965,0.005036,0.220736,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,12,12,0.280447,0.005036,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,16,16,0.273049,0.004959,0.220965,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,20,20,0.279928,0.004959,0.220965,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,24,24,0.279672,0.005036,0.220660,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,28,28,0.272722,0.005112,0.220736,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,0,0,0.258385,0.004883,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,4,4,0.267112,0.005188,0.199753,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,8,8,0.266582,0.004959,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,12,12,0.266862,0.004807,0.199830,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,16,16,0.267148,0.004883,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,20,20,0.266939,0.005188,0.199906,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,24,24,0.266254,0.005036,0.200211,5,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,28,28,0.266689,0.004883,0.200211,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,0,0,0.873828,0.005417,0.466956,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,4,4,0.884999,0.005570,0.467643,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,8,8,0.884427,0.005417,0.467261,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,12,12,0.884582,0.005494,0.467414,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,16,16,0.884904,0.005494,0.467872,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,20,20,0.884802,0.005722,0.467414,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,24,24,0.884624,0.005570,0.467490,5,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,28,28,0.884701,0.005494,0.467795,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,0,0,0.598338,0.004883,0.400728,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,4,4,0.611648,0.005341,0.400728,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,8,8,0.611565,0.005188,0.400651,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,12,12,0.611470,0.005112,0.401033,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,16,16,0.611613,0.005188,0.400957,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,20,20,0.603899,0.005646,0.401109,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,24,24,0.610349,0.005112,0.401033,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,28,28,0.611637,0.005341,0.401109,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,0,0,0.340432,0.004883,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,4,4,0.345528,0.005036,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,8,8,0.352181,0.004883,0.291466,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,12,12,0.360776,0.005112,0.291847,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,16,16,0.361426,0.005265,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,20,20,0.361080,0.005112,0.291847,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,24,24,0.353296,0.005188,0.291542,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.8,28,28,0.353629,0.005036,0.291847,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,0,0,0.277615,0.004349,0.220507,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,4,4,0.279934,0.004807,0.220888,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,8,8,0.279678,0.004731,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,12,12,0.280322,0.004807,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,16,16,0.280536,0.004883,0.221194,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,20,20,0.273043,0.005265,0.221346,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,24,24,0.280226,0.004807,0.220888,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.62,28,28,0.279827,0.004883,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,0,0,0.258189,0.004807,0.200364,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,4,4,0.267184,0.005112,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,8,8,0.266564,0.004807,0.200059,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,12,12,0.266767,0.004807,0.200211,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,16,16,0.268012,0.005188,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,20,20,0.266111,0.004807,0.200135,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,24,24,0.266886,0.004883,0.200440,5,P9HK27_0i_03,P0019,80C,231115
0.8,1.53,28,28,0.266939,0.005112,0.200593,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,0,0,0.866204,0.108880,0.468100,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,4,4,0.878394,0.144054,0.468558,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,8,8,0.878293,0.163664,0.468482,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,12,12,0.875718,0.308862,0.468253,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,16,16,0.874305,0.228213,0.468558,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,20,20,0.871367,0.311151,0.468406,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,24,24,0.868958,0.357923,0.468635,5,P9HK27_0i_03,P0019,80C,231115
0.7,2.07,28,28,0.866324,0.479774,0.468482,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,0,0,0.597950,0.005036,0.400728,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,4,4,0.611499,0.005188,0.400651,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,8,8,0.611327,0.005036,0.400651,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,12,12,0.612179,0.005112,0.400880,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,16,16,0.611702,0.005036,0.401033,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,20,20,0.611386,0.005036,0.400575,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,24,24,0.611559,0.005112,0.400804,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.98,28,28,0.611523,0.005112,0.400651,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,0,0,0.348527,0.004807,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,4,4,0.361086,0.004807,0.291466,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,8,8,0.361784,0.004731,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,12,12,0.352914,0.005112,0.292229,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,16,16,0.360031,0.004654,0.291542,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,20,20,0.359799,0.004654,0.291466,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,24,24,0.361176,0.005188,0.291924,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.8,28,28,0.361659,0.004731,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,0,0,0.270433,0.004654,0.220660,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,4,4,0.280763,0.004959,0.220583,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,8,8,0.280799,0.004959,0.220660,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,12,12,0.280399,0.004654,0.220888,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,16,16,0.280310,0.004731,0.221041,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,20,20,0.273288,0.005265,0.221041,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,24,24,0.279732,0.004807,0.220660,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.62,28,28,0.280757,0.004807,0.220888,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,0,0,0.257456,0.004578,0.199906,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,4,4,0.267303,0.004654,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,8,8,0.265908,0.004807,0.200059,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,12,12,0.266331,0.004654,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,16,16,0.265884,0.004807,0.200059,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,20,20,0.266850,0.004959,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,24,24,0.267035,0.004654,0.200211,5,P9HK27_0i_03,P0019,80C,231115
0.7,1.53,28,28,0.267524,0.004731,0.200364,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,0,0,0.865799,0.665717,0.468329,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,4,4,0.862962,0.661216,0.468253,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,8,8,0.854628,0.661368,0.468482,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,12,12,0.854706,0.661063,0.468329,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,16,16,0.854360,0.661597,0.468482,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,20,20,0.855385,0.661292,0.468711,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,24,24,0.855624,0.660834,0.468406,5,P9HK27_0i_03,P0019,80C,231115
0.68,2.07,28,28,0.862342,0.661521,0.468482,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,0,0,0.589790,0.584458,0.401796,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,4,4,0.580258,0.579651,0.401872,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,8,8,0.579984,0.579575,0.401643,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,12,12,0.579483,0.579422,0.401720,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,16,16,0.579912,0.579346,0.401872,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,20,20,0.580240,0.579422,0.402101,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,24,24,0.580246,0.579575,0.401796,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.98,28,28,0.580443,0.579651,0.401796,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,0,0,0.354714,0.004196,0.291466,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,4,4,0.360395,0.004654,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,8,8,0.360735,0.004654,0.291847,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,12,12,0.360192,0.004654,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,16,16,0.360949,0.004731,0.291771,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,20,20,0.352389,0.005188,0.291695,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,24,24,0.360312,0.004654,0.291619,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.8,28,28,0.360973,0.004654,0.291771,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,0,0,0.270528,0.004654,0.220736,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,4,4,0.281216,0.004425,0.220812,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,8,8,0.280357,0.004502,0.220583,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,12,12,0.280560,0.004502,0.220583,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,16,16,0.280387,0.004578,0.220888,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,20,20,0.279565,0.004502,0.221041,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,24,24,0.280179,0.004502,0.220660,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.62,28,28,0.288667,0.004578,0.220583,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,0,0,0.258123,0.004654,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,4,4,0.266254,0.004731,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,8,8,0.266814,0.004731,0.200288,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,12,12,0.266945,0.004731,0.199982,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,16,16,0.265425,0.004654,0.200059,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,20,20,0.266218,0.004654,0.200364,5,P9HK27_0i_03,P0019,80C,231115
0.68,1.53,24,24,0.265855,0.004807,0.200364,5,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,0,0,0.866872,0.005951,0.468482,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,4,4,0.877357,0.005875,0.468177,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,8,8,0.877530,0.005875,0.468024,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,12,12,0.877727,0.005951,0.467719,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,16,16,0.876839,0.005875,0.467490,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,20,20,0.876845,0.005951,0.467948,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,24,24,0.877447,0.006028,0.467948,2,P9HK27_0i_03,P0019,80C,231115
0.92,2.07,28,28,0.885101,0.005799,0.468100,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,0,0,0.590970,0.005417,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,4,4,0.604114,0.005494,0.401262,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,8,8,0.604084,0.005494,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,12,12,0.611780,0.005570,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,16,16,0.603887,0.005494,0.400880,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,20,20,0.611505,0.005494,0.400880,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,24,24,0.611923,0.005646,0.401185,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.98,28,28,0.611935,0.005494,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,0,0,0.340658,0.005112,0.291466,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,4,4,0.353284,0.005112,0.291695,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,8,8,0.353594,0.005036,0.291771,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,12,12,0.353552,0.005036,0.291847,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,16,16,0.353570,0.005494,0.292229,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,20,20,0.353063,0.005112,0.291466,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,24,24,0.353027,0.005341,0.291847,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.8,28,28,0.352991,0.005112,0.292000,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,0,0,0.263530,0.005265,0.221346,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,4,4,0.273502,0.005265,0.221194,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,8,8,0.273258,0.005265,0.221194,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,12,12,0.273043,0.005112,0.220888,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,16,16,0.265497,0.005188,0.221041,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,20,20,0.273496,0.005188,0.221270,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,24,24,0.273109,0.005265,0.221117,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.62,28,28,0.274110,0.005188,0.221117,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,0,0,0.250976,0.005112,0.200516,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,4,4,0.260066,0.005188,0.200288,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,8,8,0.259882,0.005494,0.200516,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,12,12,0.259739,0.005112,0.200364,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,16,16,0.259607,0.005112,0.200135,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,20,20,0.259035,0.005112,0.200135,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,24,24,0.259303,0.005188,0.200288,2,P9HK27_0i_03,P0019,80C,231115
0.92,1.53,28,28,0.259345,0.005188,0.200745,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,0,0,0.866866,0.006180,0.467414,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,4,4,0.877709,0.005875,0.467719,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,8,8,0.877822,0.005951,0.468177,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,12,12,0.877786,0.006028,0.468024,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,16,16,0.876952,0.006028,0.468024,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,20,20,0.877691,0.006104,0.468100,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,24,24,0.877631,0.006104,0.468253,2,P9HK27_0i_03,P0019,80C,231115
0.9,2.07,28,28,0.870031,0.006104,0.468253,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,0,0,0.591268,0.005417,0.401185,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,4,4,0.604555,0.005722,0.401033,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,8,8,0.604060,0.005494,0.400957,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,12,12,0.604376,0.005494,0.401109,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,16,16,0.604579,0.005494,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,20,20,0.604156,0.005494,0.401109,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,24,24,0.604233,0.005799,0.401338,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.98,28,28,0.604334,0.005494,0.401033,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,0,0,0.340456,0.005112,0.291924,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,4,4,0.354088,0.005112,0.291771,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,8,8,0.353516,0.005112,0.291847,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,12,12,0.353194,0.005112,0.292153,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,16,16,0.353033,0.005036,0.292153,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,20,20,0.353200,0.005112,0.291847,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,24,24,0.352628,0.005036,0.291771,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.8,28,28,0.353415,0.005112,0.291924,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,0,0,0.271488,0.004502,0.221041,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,4,4,0.280673,0.004883,0.220965,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,8,8,0.272882,0.004959,0.220888,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,12,12,0.272596,0.005265,0.220660,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,16,16,0.272853,0.004883,0.220812,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,20,20,0.273669,0.005341,0.221117,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,24,24,0.272894,0.005036,0.221270,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.62,28,28,0.272793,0.005188,0.220965,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,0,0,0.250875,0.005112,0.199906,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,4,4,0.259470,0.005265,0.200364,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,8,8,0.258654,0.005112,0.200059,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,12,12,0.259494,0.005036,0.200211,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,16,16,0.266248,0.005188,0.200593,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,20,20,0.259739,0.005112,0.200440,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,24,24,0.259214,0.005112,0.200135,2,P9HK27_0i_03,P0019,80C,231115
0.9,1.53,28,28,0.259119,0.005188,0.200211,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,0,0,0.866932,0.005951,0.467337,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,4,4,0.877691,0.005875,0.468100,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,8,8,0.877769,0.006104,0.468253,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,12,12,0.878096,0.005951,0.467719,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,16,16,0.877900,0.005875,0.467719,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,20,20,0.877584,0.005875,0.468024,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,24,24,0.878055,0.006104,0.468253,2,P9HK27_0i_03,P0019,80C,231115
0.8,2.07,28,28,0.877470,0.005951,0.468024,2,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,0,0,0.591411,0.005112,0.401185,2,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,4,4,0.604877,0.005722,0.401109,2,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,8,8,0.604448,0.005341,0.401109,2,P9HK27_0i_03,P0019,80C,231115
0.8,1.98,12,12,0.604281,0.005417,0.400957,2,P9HK27_0i_03,P0019,80C,231115
