vdd,vdd18,vwl,vgen,bitline_leakage(uA),Vss(V),Vrbl(V),Instance,Lot Bin Wafer,Part Number,Temp,Date
0.68,1.98,12,12,0.326901,0.403856,0.280479,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,16,16,0.327103,0.403474,0.280708,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,20,20,0.326811,0.403398,0.280479,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,24,24,0.326900,0.403246,0.280097,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,28,28,0.327169,0.403474,0.280479,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,0,0,0.261432,0.283683,0.208986,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,4,4,0.266528,0.280860,0.208680,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,8,8,0.266928,0.280631,0.208375,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,12,12,0.266385,0.280937,0.208680,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,16,16,0.266933,0.281013,0.209062,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,20,20,0.266188,0.280937,0.208680,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,24,24,0.267297,0.280860,0.208604,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,28,28,0.266540,0.280937,0.208757,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,0,0,0.254892,0.003281,0.177398,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,4,4,0.262946,0.003433,0.177321,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,8,8,0.261736,0.003205,0.176940,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,12,12,0.262093,0.003281,0.176787,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,16,16,0.263321,0.003281,0.177016,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,20,20,0.262636,0.003281,0.177245,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,24,24,0.262135,0.003205,0.176711,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,28,28,0.262344,0.003281,0.177016,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,0,0,0.257861,0.002823,0.170836,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,4,4,0.265580,0.003281,0.170836,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,8,8,0.264752,0.003205,0.170378,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,12,12,0.258725,0.003433,0.170988,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,16,16,0.257616,0.003281,0.171065,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,20,20,0.258964,0.003510,0.170683,1,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,24,24,0.265551,0.003281,0.170607,1,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,0,0,0.468628,0.003662,0.332515,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,4,4,0.435044,0.003739,0.331752,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,8,8,0.442185,0.003662,0.331829,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,12,12,0.442978,0.003891,0.332515,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,16,16,0.443109,0.003815,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,20,20,0.434686,0.003739,0.332134,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,24,24,0.434352,0.003662,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,28,28,0.435682,0.003815,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,0,0,0.332999,0.003815,0.279945,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,4,4,0.344473,0.003891,0.280250,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,8,8,0.344122,0.003815,0.280174,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,12,12,0.344503,0.004044,0.280479,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,16,16,0.344032,0.003739,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,20,20,0.343877,0.004120,0.279945,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,24,24,0.344622,0.003815,0.280326,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,28,28,0.344402,0.003815,0.280097,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,0,0,0.262475,0.003968,0.208680,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,4,4,0.271565,0.003739,0.208909,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,8,8,0.271070,0.003662,0.208146,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,12,12,0.270963,0.003586,0.208528,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,16,16,0.270421,0.003662,0.208223,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,20,20,0.263721,0.003662,0.208146,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,24,24,0.271655,0.004044,0.208757,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,28,28,0.271243,0.003662,0.208299,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,0,0,0.255453,0.003357,0.177398,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,4,4,0.262886,0.003433,0.176635,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,8,8,0.263804,0.003433,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,12,12,0.263756,0.003433,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,16,16,0.256240,0.003586,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,20,20,0.256263,0.003433,0.176863,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,24,24,0.253563,0.003433,0.177245,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,28,28,0.254892,0.003739,0.176711,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,0,0,0.250910,0.003281,0.170759,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,4,4,0.257622,0.003281,0.170988,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,8,8,0.258034,0.003281,0.170912,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,12,12,0.258415,0.003357,0.170530,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,16,16,0.265783,0.003357,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,20,20,0.257634,0.003128,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,24,24,0.257777,0.003510,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,28,28,0.257760,0.003510,0.171065,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,0,0,0.423158,0.003891,0.332058,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,4,4,0.435914,0.003968,0.332287,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,8,8,0.435854,0.004196,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,12,12,0.436087,0.004196,0.332668,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,16,16,0.435330,0.003968,0.332287,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,20,20,0.435485,0.004044,0.332515,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,24,24,0.436087,0.003968,0.332668,6,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,28,28,0.435497,0.004196,0.332592,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,0,0,0.325154,0.003739,0.280097,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,4,4,0.344777,0.003968,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,8,8,0.344652,0.004120,0.280250,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,12,12,0.336086,0.003739,0.280174,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,16,16,0.343895,0.003739,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,20,20,0.344074,0.004120,0.280250,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,24,24,0.345052,0.004196,0.280403,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.98,28,28,0.344479,0.003739,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,0,0,0.254988,0.003662,0.208680,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,4,4,0.271702,0.004273,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,8,8,0.270266,0.003662,0.208375,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,12,12,0.278486,0.003433,0.208604,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,16,16,0.271815,0.003662,0.208604,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,20,20,0.270927,0.003586,0.208375,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,24,24,0.270027,0.003510,0.208528,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.8,28,28,0.269115,0.003433,0.208604,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,0,0,0.256150,0.003357,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,4,4,0.262886,0.003662,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,8,8,0.263637,0.003357,0.176863,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,12,12,0.263166,0.003433,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,16,16,0.254809,0.003357,0.177245,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,20,20,0.263393,0.003357,0.176253,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,24,24,0.255101,0.003433,0.177169,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.62,28,28,0.255465,0.003433,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,0,0,0.250618,0.003357,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,4,4,0.258296,0.003281,0.170454,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,8,8,0.259268,0.003357,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,12,12,0.258123,0.003510,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,16,16,0.258093,0.003357,0.170530,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,20,20,0.258844,0.003433,0.171217,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,24,24,0.257694,0.003510,0.170378,6,P9HK27_0i_03,P0015,-40C,231114
0.9,1.53,28,28,0.258022,0.003357,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,0,0,0.421095,0.003586,0.332058,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,4,4,0.435592,0.003662,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,8,8,0.443258,0.003815,0.332668,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,12,12,0.435431,0.003662,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,16,16,0.436147,0.003662,0.332744,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,20,20,0.442859,0.003739,0.332668,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,24,24,0.427616,0.003968,0.332821,6,P9HK27_0i_03,P0015,-40C,231114
0.8,2.07,28,28,0.442543,0.003662,0.332744,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,0,0,0.333028,0.003662,0.280555,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,4,4,0.336545,0.003968,0.280403,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,8,8,0.336819,0.004044,0.280097,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,12,12,0.343728,0.003662,0.280097,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,16,16,0.343931,0.003739,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,20,20,0.344777,0.003891,0.280021,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,24,24,0.344968,0.003968,0.280326,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.98,28,28,0.336837,0.004273,0.280174,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,0,0,0.262439,0.003586,0.208223,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,4,4,0.271368,0.003433,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,8,8,0.271178,0.003662,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,12,12,0.271178,0.003586,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,16,16,0.271225,0.003586,0.208604,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,20,20,0.271452,0.003891,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,24,24,0.263142,0.003739,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.8,28,28,0.271756,0.003662,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,0,0,0.254743,0.003205,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,4,4,0.263631,0.003357,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,8,8,0.255244,0.003357,0.176711,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,12,12,0.263500,0.003510,0.177245,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,16,16,0.262564,0.003739,0.176482,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,20,20,0.262594,0.003586,0.177016,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,24,24,0.263118,0.003357,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.62,28,28,0.253897,0.003357,0.176863,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,0,0,0.251274,0.003357,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,4,4,0.257396,0.003586,0.170759,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,8,8,0.258517,0.003357,0.170530,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,12,12,0.259041,0.003357,0.170454,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,16,16,0.258558,0.003586,0.171065,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,20,20,0.258260,0.003357,0.170378,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,24,24,0.258147,0.003281,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.8,1.53,28,28,0.265229,0.003357,0.170530,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,0,0,0.422234,0.482369,0.332744,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,4,4,0.415182,0.478477,0.332592,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,8,8,0.422877,0.478172,0.332287,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,12,12,0.422794,0.478401,0.332668,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,16,16,0.415098,0.478096,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,20,20,0.415647,0.478325,0.332439,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,24,24,0.415569,0.478172,0.332592,6,P9HK27_0i_03,P0015,-40C,231114
0.7,2.07,28,28,0.415873,0.478096,0.332592,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,0,0,0.332474,0.406526,0.279792,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,4,4,0.327485,0.402864,0.279945,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,8,8,0.327175,0.402330,0.279487,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,12,12,0.326483,0.402254,0.279563,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,16,16,0.327133,0.402101,0.279487,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,20,20,0.326984,0.402177,0.279487,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,24,24,0.326847,0.402330,0.279868,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.98,28,28,0.327008,0.402330,0.279487,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,0,0,0.262916,0.283607,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,4,4,0.259262,0.280937,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,8,8,0.259375,0.280631,0.208528,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,12,12,0.259196,0.280937,0.208757,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,16,16,0.259417,0.280784,0.208757,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,20,20,0.259369,0.280708,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,24,24,0.259560,0.280784,0.208680,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.8,28,28,0.259417,0.280708,0.208528,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,0,0,0.247942,0.003586,0.176558,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,4,4,0.256526,0.003891,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,8,8,0.255125,0.003510,0.177245,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,12,12,0.255465,0.003510,0.176711,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,16,16,0.263977,0.003433,0.177169,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,20,20,0.256681,0.003510,0.176711,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,24,24,0.256269,0.003662,0.176863,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.62,28,28,0.255196,0.003510,0.176863,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,0,0,0.243978,0.003739,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,4,4,0.251179,0.003662,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,8,8,0.251912,0.003968,0.170607,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,12,12,0.251268,0.003815,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,16,16,0.250905,0.003739,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,20,20,0.250571,0.003739,0.170454,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,24,24,0.250678,0.003815,0.170378,6,P9HK27_0i_03,P0015,-40C,231114
0.7,1.53,28,28,0.251149,0.003510,0.170454,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,0,0,0.422824,0.481911,0.332363,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,4,4,0.415385,0.478783,0.332897,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,8,8,0.414967,0.478935,0.333126,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,12,12,0.415277,0.478630,0.332744,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,16,16,0.415927,0.478630,0.333050,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,20,20,0.415879,0.478477,0.332821,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,24,24,0.416416,0.478477,0.332821,6,P9HK27_0i_03,P0015,-40C,231114
0.68,2.07,28,28,0.415391,0.479011,0.333126,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,0,0,0.332599,0.407137,0.280250,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,4,4,0.327538,0.403627,0.280555,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,8,8,0.327050,0.403246,0.280326,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,12,12,0.327604,0.403017,0.280403,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,16,16,0.326966,0.403856,0.280326,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,20,20,0.327640,0.403322,0.280708,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,24,24,0.319521,0.403322,0.280250,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.98,28,28,0.326966,0.403780,0.280326,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,0,0,0.254654,0.283607,0.208909,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,4,4,0.259917,0.280631,0.208680,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,8,8,0.259631,0.279868,0.208223,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,12,12,0.252031,0.280631,0.208604,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,16,16,0.259900,0.280326,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,20,20,0.259798,0.280403,0.208375,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,24,24,0.259625,0.280784,0.208833,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.8,28,28,0.259655,0.280708,0.208452,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,0,0,0.248472,0.004196,0.177169,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,4,4,0.247763,0.003662,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,8,8,0.255584,0.004502,0.177016,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,12,12,0.256162,0.004425,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,16,16,0.247316,0.003739,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,20,20,0.255751,0.004120,0.176787,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,24,24,0.255763,0.003739,0.176940,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.62,28,28,0.255918,0.003815,0.177092,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,0,0,0.244055,0.004120,0.170836,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,4,4,0.251250,0.003815,0.170988,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,8,8,0.251059,0.003662,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,12,12,0.250767,0.003739,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,16,16,0.251155,0.003815,0.170912,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,20,20,0.251512,0.003815,0.170530,6,P9HK27_0i_03,P0015,-40C,231114
0.68,1.53,24,24,0.251369,0.003739,0.170683,6,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,0,0,0.468604,0.003815,0.332592,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,4,4,0.434978,0.003739,0.331829,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,8,8,0.442507,0.003968,0.332821,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,12,12,0.442453,0.003739,0.332592,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,16,16,0.443127,0.003815,0.332515,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,20,20,0.442817,0.003815,0.332515,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,24,24,0.435276,0.004120,0.332439,0,P9HK27_0i_03,P0015,-40C,231114
0.92,2.07,28,28,0.442036,0.003739,0.332592,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,0,0,0.332098,0.003586,0.279411,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,4,4,0.344211,0.003891,0.279258,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,8,8,0.351179,0.003739,0.279411,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,12,12,0.343508,0.003662,0.279487,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,16,16,0.344265,0.003662,0.279258,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,20,20,0.344646,0.003739,0.279640,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,24,24,0.343454,0.003739,0.279563,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.98,28,28,0.343400,0.003739,0.279411,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,0,0,0.262302,0.003510,0.208833,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,4,4,0.271446,0.003815,0.208528,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,8,8,0.271661,0.003662,0.208680,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,12,12,0.270373,0.003662,0.208909,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,16,16,0.271476,0.003739,0.208680,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,20,20,0.271798,0.003662,0.208833,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,24,24,0.263744,0.003815,0.208986,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.8,28,28,0.263273,0.004044,0.208757,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,0,0,0.247662,0.003662,0.177169,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,4,4,0.256561,0.003815,0.177016,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,8,8,0.255626,0.003586,0.176558,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,12,12,0.255637,0.003739,0.177016,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,16,16,0.263583,0.003586,0.176558,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,20,20,0.262427,0.003510,0.176482,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,24,24,0.263017,0.003586,0.176940,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.62,28,28,0.255280,0.003586,0.176787,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,0,0,0.243847,0.003662,0.170759,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,4,4,0.259071,0.003510,0.170836,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,8,8,0.258415,0.003586,0.171141,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,12,12,0.258189,0.003586,0.170530,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,16,16,0.258391,0.003662,0.171065,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,20,20,0.258242,0.003586,0.170759,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,24,24,0.258523,0.003662,0.170759,0,P9HK27_0i_03,P0015,-40C,231114
0.92,1.53,28,28,0.250905,0.003739,0.170988,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,0,0,0.423235,0.003739,0.332134,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,4,4,0.443097,0.003815,0.332515,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,8,8,0.442686,0.003815,0.332592,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,12,12,0.442781,0.003815,0.332439,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,16,16,0.434954,0.003815,0.332439,0,P9HK27_0i_03,P0015,-40C,231114
0.9,2.07,20,20,0.442495,0.003815,0.332592,0,P9HK27_0i_03,P0015,-40C,231114
